Date,Open,High,Low,Close,Adj_close,Volume
1981-10-22,0.35044643,0.35044643,0.3482143,0.3482143,0.27590406,8069600
1981-10-23,0.34151787,0.34151787,0.3392857,0.3392857,0.26882964,6977600
1981-10-26,0.3392857,0.34151787,0.3392857,0.3392857,0.26882964,6820800
1981-10-27,0.34598213,0.35044643,0.34598213,0.34598213,0.27413538,21397600
1981-10-28,0.35714287,0.359375,0.35714287,0.35714287,0.28297842,11043200
1981-10-29,0.3549107,0.3549107,0.35267857,0.35267857,0.27944127,7621600
1981-10-30,0.35714287,0.359375,0.35714287,0.35714287,0.28297842,13182400
1981-11-02,0.35714287,0.359375,0.35714287,0.35714287,0.28297842,9228800
1981-11-03,0.3549107,0.3549107,0.35267857,0.35267857,0.27944127,7095200
1981-11-04,0.34598213,0.34598213,0.34375,0.34375,0.27236694,5952800
1981-11-05,0.32142857,0.32142857,0.31919643,0.31919643,0.25291193,5840800
1981-11-06,0.32142857,0.3236607,0.32142857,0.32142857,0.2546806,6148800
1981-11-09,0.32589287,0.328125,0.32589287,0.32589287,0.25821784,5096000
1981-11-10,0.328125,0.33035713,0.328125,0.328125,0.25998652,4188800
1981-11-11,0.33705357,0.3392857,0.33705357,0.33705357,0.26706085,6860000
1981-11-12,0.3482143,0.35044643,0.3482143,0.3482143,0.27590406,9979200
1981-11-13,0.32589287,0.32589287,0.3236607,0.3236607,0.25644919,5252800
1981-11-16,0.32142857,0.32142857,0.31919643,0.31919643,0.25291193,5639200
1981-11-17,0.32589287,0.328125,0.32589287,0.32589287,0.25821784,8853600
1981-11-18,0.33705357,0.3392857,0.33705357,0.33705357,0.26706085,7285600
1981-11-19,0.33705357,0.3392857,0.33705357,0.33705357,0.26706085,10001600
1981-11-20,0.3392857,0.34151787,0.3392857,0.3392857,0.26882964,9525600
1981-11-23,0.328125,0.328125,0.3236607,0.3236607,0.25644919,5740000
1981-11-24,0.3236607,0.3236607,0.32142857,0.32142857,0.2546806,5538400
1981-11-25,0.328125,0.33035713,0.328125,0.328125,0.25998652,13137600
1981-11-27,0.33705357,0.3392857,0.33705357,0.33705357,0.26706085,9312800
1981-11-30,0.33482143,0.33482143,0.3325893,0.3325893,0.26352382,5992000
1981-12-01,0.3325893,0.33482143,0.3325893,0.3325893,0.26352382,5846400
1981-12-02,0.33482143,0.33705357,0.33482143,0.33482143,0.26529232,9391200
1981-12-03,0.3325893,0.3325893,0.33035713,0.33035713,0.26175508,5107200
1981-12-04,0.3392857,0.34151787,0.3392857,0.3392857,0.26882964,34288800
1981-12-07,0.34151787,0.34375,0.34151787,0.34151787,0.27059814,14823200
1981-12-08,0.3392857,0.3392857,0.33482143,0.33482143,0.26529232,12656000
1981-12-09,0.33705357,0.3392857,0.33705357,0.33705357,0.26706085,8568000
1981-12-10,0.33705357,0.3392857,0.33705357,0.33705357,0.26706085,9352000
1981-12-11,0.33705357,0.3392857,0.33482143,0.33482143,0.26529232,19023200
1981-12-14,0.328125,0.328125,0.3236607,0.3236607,0.25644919,6311200
1981-12-15,0.3325893,0.33482143,0.3325893,0.3325893,0.26352382,7828800
1981-12-16,0.3482143,0.35044643,0.3482143,0.3482143,0.27590406,16363200
1981-12-17,0.37723213,0.3794643,0.37723213,0.37723213,0.29889604,12863200
1981-12-18,0.40848213,0.4107143,0.40848213,0.40848213,0.32365659,17931200
1981-12-21,0.39285713,0.39285713,0.390625,0.390625,0.3095077,14100800
1981-12-22,0.39732143,0.39955357,0.39732143,0.39732143,0.31481367,13456800
1981-12-23,0.390625,0.390625,0.38839287,0.38839287,0.30773926,7224000
1981-12-24,0.390625,0.39285713,0.390625,0.390625,0.3095077,7229600
1981-12-28,0.37723213,0.37723213,0.37276787,0.37276787,0.29535884,9144800
1981-12-29,0.3794643,0.38392857,0.3794643,0.3794643,0.30066463,6059200
1981-12-30,0.3950893,0.39732143,0.3950893,0.3950893,0.31304497,8047200
1981-12-31,0.3950893,0.39732143,0.3950893,0.3950893,0.31304497,13664000
1982-01-04,0.3950893,0.3950893,0.39285713,0.39285713,0.31127647,17813600
1982-01-05,0.37723213,0.37723213,0.37276787,0.37276787,0.29535884,8960000
1982-01-06,0.3705357,0.3705357,0.36830357,0.36830357,0.29182163,16520000
1982-01-07,0.34375,0.34375,0.3392857,0.3392857,0.26882964,17511200
1982-01-08,0.3549107,0.35714287,0.3549107,0.3549107,0.28120983,14151200
1982-01-11,0.33482143,0.33482143,0.3325893,0.3325893,0.26352382,8332800
1982-01-12,0.3236607,0.3236607,0.32142857,0.32142857,0.2546806,14980000
